1483;7061060202;Sistemas informáticos
1484;7061060203;Equipo de comunicaciones
1485;7061060204;Vehículos
1486;7061060205;Maquinaria
1487;70610699;Otros
1488;706107;MERCADEO Y PUBLICIDAD
1489;70610701;Estudios de mercado
1490;70610702;Publicidad y propaganda
1491;70610703;Promociones
1492;70610704;Sorteos
1493;70610705;Relaciones públicas
1494;70610799;Otros
1495;706108;PRIMAS DE SEGUROS Y FIANZAS
1496;70610801;Seguros
1497;70610802;Fianzas
1498;706109;DEPRECIACIONES Y AMORTIZACIONES
1499;70610901;Depreciaciones
1500;7061090101;Edificios
1501;7061090102;Mobiliario y equipo de oficina
1502;7061090103;Sistemas informáticos
1503;7061090104;Equipo de comunicaciones
1504;7061090105;Maquinaria
1505;7061090106;Vehículos
1506;7061090107;Biblioteca
1507;7061090199;Otras
1508;70610902;Amortizaciones
1509;7061090201;Gastos de organización
1510;7061090202;Gastos de acondicionamiento y remodelación de oficinas
1511;7061090203;Mejoras a propiedades ajenas
1512;7061090204;Gastos por fusión
1513;7061090205;Derechos de llave
1514;7061090207;Marcas y patentes
1515;7061090208;Concesiones
1516;7061090209;Licencias de programas informáticos
1517;70610999;Otras
1518;706110;PAPELERÍA
1519;706199;GASTOS VARIOS
1520;70619901;Seguridad y vigilancia
1521;70619902;Mensajería
1522;70619903;Procesamiento electrónico de datos
1523;70619904;Reclutamiento de personal
1524;70619905;Mantenimiento y otros servicios
1525;70619906;Cuotas asociaciones diversas
1526;70619907;Donaciones
1527;70619908;Fletes y acarreos
1528;70619909;Energía eléctrica
1529;70619910;Agua
1530;70619911;Suscripciones
1531;70619912;Comunicaciones
1532;7061991201;Teléfono
1533;7061991202;Correo
1534;7061991203;Electrónicas
1535;70619913;Parqueo
1536;70619914;Por uso de marca de tarjetas de crédito y débito
1537;70619915;Multas
1538;70619999;Otros
1539;708;GASTOS EXTRAORDINARIOS
1540;7081;GASTOS EXTRAORDINARIOS
1541;708101;ACTIVOS EXTRAORDINARIOS
1542;70810101;Pérdida en tenencia y explotación
1543;70810102;Pérdida en liquidación
1544;708102;GASTOS POR VENTA DE INMUEBLES Y MUEBLES
1545;70810201;Pérdida en venta de inmuebles
1546;70810202;Pérdida en venta de muebles
1547;70810203;Pérdida en bienes para arrendamiento financiero
1548;708103;"CONSUMOS EN TARJETAS DE CRÉDITO POR CONSUMOS
FRAUDULENTOS"
1549;708104;INDEMNIZACIONES POR DAÑOS
1550;708199;OTROS
1551;712;COSTO POR TRANSFERENCIAS INTERNAS
1552;7121;COSTO POR TRANSFERENCIAS INTERNAS
1553;712101;COSTO FINANCIERO PRÉSTAMOS ENTRE AGENCIAS
1554;712102;ASIGNACIÓN DEL COSTO CORPORATIVO
1555;713;"COSTOS Y GASTOS DE NEGOCIOS SIN INTERMEDIACIÓN
FINANCIERA"
1556;7131;COSTOS Y GASTOS
1557;713101;COSTO DE VENTAS
1558;71310101;Compras
1559;71310102;Fletes sobre compras
1560;713102;GASTOS DE OPERACIÓN
1561;71310201;Gastos de ventas
1562;71310202;Gastos por servicios
1563;71310203;Gastos de administración
1564;71310204;Gastos financieros
1565;713103;OTROS GASTOS
1566;71310301;Otros gastos
1567;713104;GASTOS EXTRAORDINARIOS
1568;71310401;Gastos extraordinarios
1569;799;IMPUESTO SOBRE LA RENTA
1570;7991;IMPUESTO SOBRE LA RENTA
1571;799101;IMPUESTO SOBRE LA RENTA
1572;8;"CONTINGENCIAS, COMPROMISOS Y OTRAS
RESPONSABILIDADES"
1573;801;CONTINGENCIAS Y COMPROMISOS
1574;8011;MONEDA NACIONAL
1575;801101;GARANTÍAS OTORGADAS
1576;801102;AVALES
1577;801105;AJUSTES Y DEMANDAS EN CONTRA
1578;801108;"CRÉDITOS FORMALIZADOS PENDIENTES DE
DESEMBOLSAR O UTILIZAR"
1579;80110801;Préstamos
1580;8011080101;Líneas de crédito
1581;8011080102;De entrega gradual
1582;8011080199;Otros
1583;80110802;Tarjetas de crédito
1584;801199;OTRAS
1585;8016;MONEDA EXTRANJERA
1586;801601;GARANTÍAS OTORGADAS
1587;80160101;Garantías otorgadas
1588;80160180;Diferencial cambiario
1589;801602;AVALES
1590;80160201;Avales
1591;80160280;Diferencial cambiario
1592;801605;AJUSTES Y DEMANDAS EN CONTRA
1593;80160501;Ajustes y demandas en contra
1594;80160580;Diferencial cambiario
1595;801608;"CRÉDITOS FORMALIZADOS PENDIENTES DE
DESEMBOLSAR O UTILIZAR"
1596;80160801;Préstamos
1597;8016080101;Líneas de crédito
1598;8016080102;De entrega gradual
1599;8016080199;Otros
1600;80160802;Tarjetas de crédito
1601;8016080;Diferencial cambiario
1602;801699;OTRAS
1603;80169980;Diferencial cambiario
1604;80169999;Otras
1605;813;NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA
1606;8131;MONEDA NACIONAL
1607;813101;CONTINGENCIAS
1608;81310101;Contingencias
1609;888888;CUENTAS POR CONTRARIO
1610;9;CUENTAS DE ORDEN
1611;901;VALORES Y BIENES CEDIDOS EN GARANTÍA
1612;9011;MONEDA NACIONAL
1613;901102;POR CRÉDITOS OBTENIDOS DE OTRAS ENTIDADES
1614;90110201;Títulos-valores
1615;90110202;Cartera de créditos
1616;90110203;Inmuebles
1617;90110206;Federación
1618;90110299;Otros
1619;901602;POR CRÉDITOS OBTENIDOS DE OTRAS ENTIDADES
1620;90160201;Títulos-valores
1621;90160202;Cartera de créditos
1622;90160206;Federación
1623;90160280;Diferencial cambiario
1624;90160299;Otros
1625;902;GARANTÍAS CARTERA DE CRÉDITOS
1626;9021;MONEDA NACIONAL
1627;902102;HIPOTECAS
1628;902103;PRENDAS
1629;90210301;En poder de la cooperativa
1630;90210303;En poder del deudor
1631;902104;FIDEICOMISOS
1632;902105;DEPÓSITOS BANCARIOS
1633;90210501;Depósitos bancarios
1634;902106;OTRAS GARANTÍAS RECIBIDAS
1635;90210604;Derechos de posesión
1636;90210699;Otras
1637;9026;MONEDA EXTRANJERA
1638;902602;HIPOTECAS
1639;90260201;Hipotecas
1640;90260280;Diferencial cambiario
1641;902603;PRENDAS
1642;90260301;En poder de la cooperativa
1643;90260303;En poder del deudor
1644;90260380;Diferencial cambiario
1645;902605;DEPÓSITOS BANCARIOS
1646;90260501;Depósitos bancarios
1647;90260580;Diferencial cambiario
1648;902606;OTRAS GARANTÍAS RECIBIDAS
1649;90260604;Derechos de posesión
1650;90260680;Diferencial cambiario
1651;90260699;Otras
1652;903;"CLASIFICACIÓN DE INVERSIONES, CARTERA DE
CRÉDITOS Y OTROS ACTIVOS CREDITICIOS"
1653;9031;MONEDA NACIONAL
1654;903101;INVERSIONES
1655;90310101;Inversiones
1656;903102;CARTERA DE CRÉDITOS
1657;90310201;"Categoría ""A"""
1658;9031020102;Productivos
1659;9031020103;Microcréditos
1660;9031020104;Vivienda
1661;9031020105;Consumo
1662;90310202;"Categoría ""B"""
1663;9031020202;Productivos
1664;9031020203;Microcréditos
1665;9031020204;Vivienda
1666;9031020205;Consumo
1667;90310203;"Categoría ""C"""
1668;9031020302;Productivos
1669;9031020303;Microcréditos
1670;9031020304;Vivienda
1671;9031020305;Consumo
1672;90310204;"Categoría ""D"""
1673;9031020402;Productivos
1674;9031020403;Microcréditos
1675;9031020404;Vivienda
1676;9031020405;Consumo
1677;90310205;"Categoría ""E"""
1678;9031020502;Productivos
1679;9031020503;Microcréditos
1680;9031020504;Vivienda
1681;9031020505;Consumo
1682;903103;OTROS ACTIVOS CREDITICIOS
1683;90310301;"Categoría ""A"""
1684;90310302;"Categoría ""B"""
1685;90310303;"Categoría ""C"""
1686;90310304;"Categoría ""D"""
1687;90310305;"Categoría ""E"""
1688;9036;MONEDA EXTRANJERA
1689;903601;INVERSIONES
1690;90360101;Inversiones
1691;90360180;Diferencial cambiario
1692;903602;CARTERA DE CRÉDITOS
1693;90360201;"Categoría ""A"""
1694;9036020102;Productivos
1695;9036020103;Microcréditos
1696;9036020104;Vivienda
1697;9036020105;Consumo
1698;90360202;"Categoría ""B"""
1699;9036020202;Productivos
1700;9036020203;Microcréditos
1701;9036020204;Vivienda
1702;9036020205;Consumo
1703;90360203;"Categoría ""C"""
1704;9036020302;Productivos
1705;9036020303;Microcréditos
1706;9036020304;Vivienda
1707;9036020305;Consumo
1708;90360204;"Categoría ""D"""
1709;9036020402;Productivos
1710;9036020403;Microcréditos
1711;9036020404;Vivienda
1712;9036020405;Consumo
1713;90360205;"Categoría ""E"""
1714;9036020502;Productivos
1715;9036020503;Microcréditos
1716;9036020504;Vivienda
1717;9036020505;Consumo
1718;90360280;Diferencial cambiario
1719;903603;OTROS ACTIVOS CREDITICIOS
1720;90360301;"Categoría ""A"""
1721;90360302;"Categoría ""B"""
1722;90360303;"Categoría ""C"""
1723;90360304;"Categoría ""D"""
1724;90360305;"Categoría ""E"""
1725;90360380;Diferencial Cambiario
1726;905;ADMINISTRACIONES AJENAS
1727;9051;MONEDA NACIONAL
1728;905104;ADMINISTRACIÓN CARTERA AJENA
1729;90510401;Cartera de créditos
1730;90510499;Otras
1731;9056;MONEDA EXTRANJERA
1732;905604;ADMINISTRACIÓN CARTERA AJENA
1733;90560401;Cartera de créditos
1734;90560480;Diferencial cambiario
1735;90560499;Otras
1736;906;DOCUMENTOS Y VALORES PROPIOS REMITIDOS
1737;9061;MONEDA NACIONAL
1738;906101;PARA SU COBRO
1739;90610101;A jurídico
1740;90610102;A terceros
1741;9066;MONEDA EXTRANJERA
1742;906601;PARA SU COBRO
1743;90660101;A jurídico
1744;90660102;A terceros
1745;90660180;Diferencial cambiario
1746;913;OTRAS CUENTAS DE ÓRDEN
1747;9131;MONEDA NACIONAL
1748;913102;"DEUDORES POR CUENTAS Y VALORES DECLARADOS
INCOBRABLES (DEPURACIONES)"
1749;91310201;Inversiones
1750;91310202;Cartera de créditos
1751;91310203;Cuentas por cobrar
1752;91310204;Bienes realizables
1753;91310205;Inversiones permanentes
1754;91310206;Otras inversiones
1755;91310207;Inversiones no financieras
1756;91310208;Cartera tarjeta de créditos
1757;913105;PRODUCTOS POR SERVICIOS POR LUCRO CESANTE
1758;913106;FORMACIÓN FONDO DE GARANTÍA DE DEPÓSITOS
1759;9136;MONEDA EXTRANJERA
1760;913601;CRÉDITOS APROBADOS NO FORMALIZADOS
1761;91360101;Préstamos
1762;91360180;Diferencial cambiario
1763;91360199;Otros
1764;913602;"DEUDORES POR CUENTAS Y VALORES DECLARADOS
INCOBRABLES"
1765;91360201;Inversiones
1766;91360202;Cartera de créditos
1767;91360203;Cuentas por cobrar
1768;91360204;Bienes realizables
1769;91360205;Inversiones permanentes
1770;91360206;Otras inversiones
1771;91360280;Diferencial cambiario
1772;913606;FORMACIÓN FONDO DE GARANTÍA
1773;91360601;Formación fondo de garantía
1774;91360680;Diferencial cambiario
1775;914;CUENTAS DE REGISTRO
1776;9141;CUENTAS DE REGISTRO
1777;914101;DOCUMENTOS Y VALORES EN CUSTODIA
1778;91410101;Propios
1779;914102;ACTIVOS TOTALMENTE DEPRECIADOS
1780;914103;FORMAS EN BLANCO
1781;91410303;Libretas
1782;91410305;Tarjetas plásticas
1783;91410306;Certificados de depósito a plazo
1784;91410307;Facturas especiales
1785;91410308;Boletos de ornato
1786;91410309;Órdenes de pago
1787;91410399;Otras
1788;915;PRODUCTOS DEVENGADOS NO PERCIBIDOS
1789;9151;PRODUCTOS DEVENGADOS NO PERCIBIDOS
1790;915101;CARTERA DE CRÉDITOS
1791;91510102;Productivos
1792;9151010201;Préstamos
1793;9151010209;Deudores por venta de activos extraordinarios
1794;91510103;Microcréditos
1795;9151010301;Préstamos
1796;9151010309;Deudores por venta de activos extraordinarios
1797;91510104;Vivienda
1798;9151010401;Préstamos
1799;91510105;Consumo
1800;9151010501;Préstamos
1801;9151010505;Tarjeta de crédito
1802;9151010509;Deudores por venta de activos extraordinarios
1803;917;NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA
1804;9171;MONEDA NACIONAL
1805;917101;CUENTAS DE ÓRDEN
1806;999999;CUENTAS DE ÓRDEN POR EL CONTRARIO
